STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       3032;19671203;    5;   2.7;   1;   0;   0;eor
       3032;19671204;    5;   0.0;   1;   0;   0;eor
       3032;19671205;    5;   0.6;   1;   0;   0;eor
       3032;19671206;    5;   6.9;   8;   0;   0;eor
       3032;19671207;    5;   0.9;   8;   0;   0;eor
       3032;19671208;    5;   2.1;   7;   0;   0;eor
       3032;19671209;    5;   0.1;   8;   5;   5;eor
       3032;19671210;    5;   0.0;   0;   4;   0;eor
       3032;19671211;    5;   5.6;   8;   0;   0;eor
       3032;19671212;    5;   1.0;   1;   0;   0;eor
       3032;19671213;    5;   0.5;   1;   0;   0;eor
       3032;19671214;    5;   0.3;   1;   0;   0;eor
       3032;19671215;    5;   4.0;   1;   0;   0;eor
       3032;19671216;    5;   2.6;   8;   0;   0;eor
       3032;19671217;    5;   6.0;   8;   0;   0;eor
       3032;19671218;    5;   4.5;   8;   0;   0;eor
       3032;19671219;    5;   0.3;   7;   0;   0;eor
       3032;19671220;    5;   0.3;   1;   0;   0;eor
       3032;19671221;    5;   9.7;   8;   0;   0;eor
       3032;19671222;    5;   2.9;   1;   0;   0;eor
       3032;19671223;    5;   4.3;   1;   0;   0;eor
       3032;19671224;    5;   1.0;   1;   0;   0;eor
       3032;19671225;    5;   0.6;   1;   0;   0;eor
       3032;19671226;    5;   0.0;   1;   0;   0;eor
       3032;19671227;    5;   9.0;   8;   0;   0;eor
       3032;19671228;    5;   1.6;   1;   0;   0;eor
       3032;19671229;    5;   0.3;   7;   0;   0;eor
       3032;19671230;    5;   3.9;   8;   0;   0;eor
       3032;19671231;    5;   3.0;   8;   0;   0;eor
       3032;19680101;    5;   0.1;   8;   0;   0;eor
       3032;19680102;    5;   0.0;   7;   0;   0;eor
       3032;19680103;    5;   3.9;   7;   0;   0;eor
       3032;19680104;    5;   3.1;   8;  10;  10;eor
       3032;19680105;    5;   0.0;   0;   5;   1;eor
       3032;19680106;    5;   0.0;   0;   3;   0;eor
       3032;19680107;    5;   2.2;   7;   3;   0;eor
       3032;19680108;    5;   0.0;   0;   8;   5;eor
       3032;19680109;    5;   1.0;   7;   7;   0;eor
       3032;19680110;    5;   2.6;   8;   7;   1;eor
       3032;19680111;    5;   0.0;   0;   5;   0;eor
       3032;19680112;    5;   0.0;   0;   5;   0;eor
       3032;19680113;    5;   1.2;   7;   5;   0;eor
       3032;19680114;    5;   7.1;   8;  11;   6;eor
       3032;19680115;    5;   1.4;   1;   0;   0;eor
       3032;19680116;    5;  13.3;   1;   0;   0;eor
       3032;19680117;    5;   5.2;   1;   0;   0;eor
       3032;19680118;    5;   0.1;   7;   0;   0;eor
       3032;19680119;    5;   0.0;   1;   0;   0;eor
       3032;19680120;    5;   0.7;   1;   0;   0;eor
       3032;19680121;    5;   0.5;   1;   0;   0;eor
       3032;19680122;    5;   0.0;   0;   0;   0;eor
       3032;19680123;    5;   3.7;   8;   0;   0;eor
       3032;19680124;    5;   2.4;   8;   0;   0;eor
       3032;19680125;    5;   0.4;   1;   0;   0;eor
       3032;19680126;    5;   0.0;   8;   0;   0;eor
       3032;19680127;    5;   0.6;   1;   0;   0;eor
       3032;19680128;    5;   1.1;   8;   0;   0;eor
       3032;19680129;    5;   0.4;   1;   0;   0;eor
       3032;19680130;    5;   2.0;   1;   0;   0;eor
       3032;19680131;    5;   1.4;   1;   0;   0;eor
       3032;19680201;    5;   1.3;   1;   0;   0;eor
       3032;19680202;    5;   0.0;   1;   0;   0;eor
       3032;19680203;    5;   0.3;   7;   0;   0;eor
       3032;19680204;    5;   0.0;   1;   0;   0;eor
       3032;19680205;    5;   1.0;   8;   0;   0;eor
       3032;19680206;    5;   0.3;   1;   0;   0;eor
       3032;19680207;    5;   0.0;   1;   0;   0;eor
       3032;19680208;    5;   0.3;   1;   0;   0;eor
       3032;19680209;    5;   0.1;   8;   0;   0;eor
       3032;19680210;    5;   1.9;   8;   0;   0;eor
       3032;19680211;    5;   0.0;   8;   0;   0;eor
       3032;19680212;    5;   0.0;   8;   0;   0;eor
       3032;19680213;    5;   0.5;   1;   0;   0;eor
       3032;19680214;    5;   0.0;   0;   0;   0;eor
       3032;19680215;    5;   1.9;   8;   0;   0;eor
       3032;19680216;    5;   0.0;   7;   1;   1;eor
       3032;19680217;    5;   2.1;   7;   0;   0;eor
       3032;19680218;    5;   0.1;   1;   2;   1;eor
       3032;19680219;    5;   1.9;   8;   0;   0;eor
       3032;19680220;    5;   0.0;   0;   2;   2;eor
       3032;19680221;    5;   0.2;   7;   1;   0;eor
       3032;19680222;    5;   0.2;   7;   1;   0;eor
       3032;19680223;    5;   0.0;   0;   0;   0;eor
       3032;19680224;    5;   0.0;   0;   0;   0;eor
       3032;19680225;    5;   0.0;   0;   0;   0;eor
       3032;19680226;    5;   0.5;   8;   0;   0;eor
       3032;19680227;    5;   0.3;   1;   0;   0;eor
       3032;19680228;    5;   0.5;   1;   0;   0;eor
       3032;19680229;    5;   0.2;   1;   0;   0;eor
       3032;19680301;    5;   0.0;   0;   0;   0;eor
       3032;19680302;    5;   0.0;   0;   0;   0;eor
       3032;19680303;    5;   0.4;   1;   0;   0;eor
       3032;19680304;    5;   1.0;   1;   0;   0;eor
       3032;19680305;    5;   3.1;   1;   0;   0;eor
       3032;19680306;    5;   0.2;   1;   0;   0;eor
       3032;19680307;    5;   0.0;   0;   0;   0;eor
       3032;19680308;    5;   0.0;   1;   0;   0;eor
       3032;19680309;    5;   0.3;   8;   0;   0;eor
       3032;19680310;    5;   3.0;   8;   0;   0;eor
       3032;19680311;    5;   0.0;   0;   0;   0;eor
       3032;19680312;    5;   0.0;   0;   0;   0;eor
       3032;19680313;    5;   4.2;   1;   0;   0;eor
       3032;19680314;    5;   1.2;   1;   0;   0;eor
       3032;19680315;    5;   4.2;   8;   0;   0;eor
       3032;19680316;    5;   2.5;   8;   0;   0;eor
       3032;19680317;    5;   1.0;   1;   0;   0;eor
       3032;19680318;    5;   4.5;   8;   0;   0;eor
       3032;19680319;    5;   2.7;   1;   0;   0;eor
       3032;19680320;    5;   0.0;   1;   0;   0;eor
       3032;19680321;    5;   9.4;   1;   0;   0;eor
       3032;19680322;    5;   0.2;   1;   0;   0;eor
       3032;19680323;    5;   3.7;   1;   0;   0;eor
       3032;19680324;    5;   0.0;   1;   0;   0;eor
       3032;19680325;    5;   0.0;   0;   0;   0;eor
       3032;19680326;    5;   0.2;   1;   0;   0;eor
       3032;19680327;    5;   0.0;   0;   0;   0;eor
       3032;19680328;    5;   0.0;   0;   0;   0;eor
       3032;19680329;    5;   0.0;   0;   0;   0;eor
       3032;19680330;    5;   0.0;   0;   0;   0;eor
       3032;19680331;    5;   1.6;   1;   0;   0;eor
       3032;19680401;    5;   3.1;   1;   0;   0;eor
       3032;19680402;    5;   7.8;   8;   0;   0;eor
       3032;19680403;    5;   0.2;   8;   0;   0;eor
       3032;19680404;    5;   0.0;   1;   0;   0;eor
       3032;19680405;    5;   0.3;   8;   0;   0;eor
       3032;19680406;    5;   1.9;   8;   0;   0;eor
       3032;19680407;    5;   1.4;   8;   0;   0;eor
       3032;19680408;    5;   0.4;   1;   0;   0;eor
       3032;19680409;    5;   0.0;   0;   0;   0;eor
       3032;19680410;    5;   0.0;   0;   0;   0;eor
       3032;19680411;    5;   0.0;   0;   0;   0;eor
       3032;19680412;    5;   0.0;   0;   0;   0;eor
       3032;19680413;    5;   0.0;   0;   0;   0;eor
       3032;19680414;    5;   0.0;   0;   0;   0;eor
       3032;19680415;    5;   0.0;   0;   0;   0;eor
       3032;19680416;    5;   0.0;   0;   0;   0;eor
       3032;19680417;    5;   0.0;   0;   0;   0;eor
       3032;19680418;    5;   0.0;   0;   0;   0;eor
       3032;19680419;    5;   0.0;   1;   0;   0;eor
       3032;19680420;    5;   0.4;   1;   0;   0;eor
       3032;19680421;    5;   0.0;   0;   0;   0;eor
       3032;19680422;    5;   3.7;   1;   0;   0;eor
       3032;19680423;    5;   0.3;   1;   0;   0;eor
       3032;19680424;    5;   0.0;   0;   0;   0;eor
       3032;19680425;    5;   0.2;   1;   0;   0;eor
       3032;19680426;    5;   0.1;   1;   0;   0;eor
       3032;19680427;    5;   0.0;   0;   0;   0;eor
       3032;19680428;    5;   0.0;   0;   0;   0;eor
       3032;19680429;    5;   0.5;   1;   0;   0;eor
       3032;19680430;    5;  14.2;   1;   0;   0;eor
       3032;19680501;    5;   2.9;   1;   0;   0;eor
       3032;19680502;    5;   0.2;   1;   0;   0;eor
       3032;19680503;    5;   0.0;   0;   0;   0;eor
       3032;19680504;    5;   7.5;   1;   0;   0;eor
       3032;19680505;    5;   2.7;   1;   0;   0;eor
       3032;19680506;    5;   0.0;   0;   0;   0;eor
       3032;19680507;    5;   0.0;   0;   0;   0;eor
       3032;19680508;    5;   0.0;   0;   0;   0;eor
       3032;19680509;    5;   5.4;   1;   0;   0;eor
       3032;19680510;    5;   4.4;   1;   0;   0;eor
       3032;19680511;    5;   0.2;   1;   0;   0;eor
       3032;19680512;    5;   0.0;   0;   0;   0;eor
       3032;19680513;    5;   0.9;   1;   0;   0;eor
       3032;19680514;    5;   0.0;   1;   0;   0;eor
       3032;19680515;    5;   3.9;   1;   0;   0;eor
       3032;19680516;    5;   3.8;   1;   0;   0;eor
       3032;19680517;    5;   4.0;   1;   0;   0;eor
       3032;19680518;    5;   0.4;   1;   0;   0;eor
       3032;19680519;    5;   0.0;   0;   0;   0;eor
       3032;19680520;    5;   0.0;   0;   0;   0;eor
       3032;19680521;    5;   0.0;   0;   0;   0;eor
       3032;19680522;    5;   0.0;   0;   0;   0;eor
       3032;19680523;    5;   0.0;   0;   0;   0;eor
       3032;19680524;    5;   0.0;   0;   0;   0;eor
       3032;19680525;    5;   0.0;   0;   0;   0;eor
       3032;19680526;    5;   0.0;   0;   0;   0;eor
       3032;19680527;    5;   0.0;   0;   0;   0;eor
       3032;19680528;    5;   0.0;   0;   0;   0;eor
       3032;19680529;    5;   0.0;   0;   0;   0;eor
       3032;19680530;    5;   0.0;   0;   0;   0;eor
       3032;19680531;    5;   0.0;   0;   0;   0;eor
       3032;19680601;    5;   0.0;   0;   0;   0;eor
       3032;19680602;    5;   0.0;   0;   0;   0;eor
       3032;19680603;    5;   0.9;   1;   0;   0;eor
       3032;19680604;    5;   1.3;   1;   0;   0;eor
       3032;19680605;    5;  20.6;   1;   0;   0;eor
       3032;19680606;    5;   2.6;   1;   0;   0;eor
       3032;19680607;    5;   0.0;   1;   0;   0;eor
       3032;19680608;    5;   0.0;   1;   0;   0;eor
       3032;19680609;    5;   0.0;   1;   0;   0;eor
       3032;19680610;    5;   0.0;   0;   0;   0;eor
       3032;19680611;    5;   0.0;   0;   0;   0;eor
       3032;19680612;    5;   0.0;   0;   0;   0;eor
       3032;19680613;    5;   0.0;   0;   0;   0;eor
       3032;19680614;    5;   0.0;   0;   0;   0;eor
       3032;19680615;    5;   0.0;   0;   0;   0;eor
       3032;19680616;    5;   0.0;   0;   0;   0;eor
       3032;19680617;    5;  18.5;   1;   0;   0;eor
       3032;19680618;    5;   5.7;   1;   0;   0;eor
       3032;19680619;    5;   2.1;   1;   0;   0;eor
       3032;19680620;    5;   0.0;   0;   0;   0;eor
       3032;19680621;    5;   7.9;   1;   0;   0;eor
       3032;19680622;    5;   3.4;   1;   0;   0;eor
       3032;19680623;    5;  13.6;   1;   0;   0;eor
       3032;19680624;    5;   4.1;   1;   0;   0;eor
       3032;19680625;    5;   2.9;   1;   0;   0;eor
       3032;19680626;    5;   0.5;   1;   0;   0;eor
       3032;19680627;    5;   9.7;   1;   0;   0;eor
       3032;19680628;    5;  11.7;   1;   0;   0;eor
       3032;19680629;    5;   0.0;   0;   0;   0;eor
       3032;19680630;    5;   0.0;   0;   0;   0;eor
       3032;19680701;    5;   0.0;   0;   0;   0;eor
       3032;19680702;    5;   0.0;   0;   0;   0;eor
       3032;19680703;    5;   0.0;   1;   0;   0;eor
       3032;19680704;    5;   0.0;   0;   0;   0;eor
       3032;19680705;    5;   0.0;   0;   0;   0;eor
       3032;19680706;    5;   3.7;   1;   0;   0;eor
       3032;19680707;    5;   3.8;   1;   0;   0;eor
       3032;19680708;    5;   0.0;   0;   0;   0;eor
       3032;19680709;    5;   0.0;   0;   0;   0;eor
       3032;19680710;    5;   3.3;   1;   0;   0;eor
       3032;19680711;    5;  14.4;   1;   0;   0;eor
       3032;19680712;    5;   0.0;   0;   0;   0;eor
       3032;19680713;    5;   0.1;   1;   0;   0;eor
       3032;19680714;    5;  15.0;   1;   0;   0;eor
       3032;19680715;    5;   1.5;   1;   0;   0;eor
       3032;19680716;    5;   1.5;   1;   0;   0;eor
       3032;19680717;    5;   0.0;   0;   0;   0;eor
       3032;19680718;    5;   0.0;   0;   0;   0;eor
       3032;19680719;    5;   0.8;   1;   0;   0;eor
       3032;19680720;    5;   2.5;   1;   0;   0;eor
       3032;19680721;    5;   0.0;   0;   0;   0;eor
       3032;19680722;    5;   0.0;   1;   0;   0;eor
       3032;19680723;    5;   0.0;   0;   0;   0;eor
       3032;19680724;    5;   0.4;   1;   0;   0;eor
       3032;19680725;    5;   0.6;   1;   0;   0;eor
       3032;19680726;    5;   2.4;   1;   0;   0;eor
       3032;19680727;    5;   0.0;   0;   0;   0;eor
       3032;19680728;    5;   0.0;   0;   0;   0;eor
       3032;19680729;    5;   0.0;   0;   0;   0;eor
       3032;19680730;    5;   0.0;   0;   0;   0;eor
       3032;19680731;    5;   0.0;   0;   0;   0;eor
       3032;19680801;    5;   0.0;   0;   0;   0;eor
       3032;19680802;    5;   0.0;   0;   0;   0;eor
       3032;19680803;    5;   0.0;   0;   0;   0;eor
       3032;19680804;    5;   0.0;   0;   0;   0;eor
       3032;19680805;    5;   0.0;   0;   0;   0;eor
       3032;19680806;    5;   0.0;   0;   0;   0;eor
       3032;19680807;    5;   0.0;   0;   0;   0;eor
       3032;19680808;    5;   0.0;   0;   0;   0;eor
       3032;19680809;    5;   0.0;   0;   0;   0;eor
       3032;19680810;    5;   0.0;   1;   0;   0;eor
       3032;19680811;    5;   3.2;   1;   0;   0;eor
       3032;19680812;    5;   0.0;   1;   0;   0;eor
       3032;19680813;    5;  23.4;   1;   0;   0;eor
       3032;19680814;    5;   6.3;   1;   0;   0;eor
       3032;19680815;    5;  11.9;   1;   0;   0;eor
       3032;19680816;    5;  10.2;   1;   0;   0;eor
       3032;19680817;    5;  16.9;   1;   0;   0;eor
       3032;19680818;    5;   2.0;   1;   0;   0;eor
       3032;19680819;    5;   0.1;   1;   0;   0;eor
       3032;19680820;    5;  10.2;   1;   0;   0;eor
       3032;19680821;    5;   0.2;   1;   0;   0;eor
       3032;19680822;    5;   0.0;   0;   0;   0;eor
       3032;19680823;    5;   0.0;   0;   0;   0;eor
       3032;19680824;    5;   0.0;   0;   0;   0;eor
       3032;19680825;    5;   0.6;   1;   0;   0;eor
       3032;19680826;    5;   0.0;   0;   0;   0;eor
       3032;19680827;    5;   0.0;   1;   0;   0;eor
       3032;19680828;    5;   1.8;   1;   0;   0;eor
       3032;19680829;    5;   0.2;   1;   0;   0;eor
       3032;19680830;    5;   0.0;   0;   0;   0;eor
       3032;19680831;    5;  26.4;   1;   0;   0;eor
       3032;19680901;    5;   0.1;   1;   0;   0;eor
       3032;19680902;    5;   7.7;   1;   0;   0;eor
       3032;19680903;    5;  10.7;   1;   0;   0;eor
       3032;19680904;    5;   0.3;   1;   0;   0;eor
       3032;19680905;    5;   0.4;   1;   0;   0;eor
       3032;19680906;    5;   0.0;   1;   0;   0;eor
       3032;19680907;    5;   0.0;   0;   0;   0;eor
       3032;19680908;    5;   0.3;   1;   0;   0;eor
       3032;19680909;    5;   0.0;   0;   0;   0;eor
       3032;19680910;    5;   0.0;   0;   0;   0;eor
       3032;19680911;    5;   0.0;   0;   0;   0;eor
       3032;19680912;    5;   0.0;   0;   0;   0;eor
       3032;19680913;    5;   0.0;   1;   0;   0;eor
       3032;19680914;    5;   0.0;   1;   0;   0;eor
       3032;19680915;    5;   3.1;   1;   0;   0;eor
       3032;19680916;    5;   1.0;   1;   0;   0;eor
       3032;19680917;    5;   0.4;   1;   0;   0;eor
       3032;19680918;    5;   0.0;   0;   0;   0;eor
       3032;19680919;    5;   0.0;   1;   0;   0;eor
       3032;19680920;    5;   1.6;   1;   0;   0;eor
       3032;19680921;    5;  16.3;   1;   0;   0;eor
       3032;19680922;    5;   0.1;   1;   0;   0;eor
       3032;19680923;    5;   7.6;   1;   0;   0;eor
       3032;19680924;    5;   0.5;   1;   0;   0;eor
       3032;19680925;    5;   0.3;   1;   0;   0;eor
       3032;19680926;    5;   0.2;   1;   0;   0;eor
       3032;19680927;    5;   0.6;   1;   0;   0;eor
       3032;19680928;    5;   6.0;   1;   0;   0;eor
       3032;19680929;    5;   7.5;   1;   0;   0;eor
       3032;19680930;    5;   8.1;   1;   0;   0;eor
       3032;19681001;    5;   0.4;   1;   0;   0;eor
       3032;19681002;    5;   2.8;   1;   0;   0;eor
       3032;19681003;    5;   0.4;   1;   0;   0;eor
       3032;19681004;    5;   0.0;   1;   0;   0;eor
       3032;19681005;    5;   0.0;   1;   0;   0;eor
       3032;19681006;    5;   3.3;   1;   0;   0;eor
       3032;19681007;    5;   3.9;   1;   0;   0;eor
       3032;19681008;    5;  21.6;   1;   0;   0;eor
       3032;19681009;    5;   9.8;   1;   0;   0;eor
       3032;19681010;    5;   9.5;   1;   0;   0;eor
       3032;19681011;    5;  13.4;   1;   0;   0;eor
       3032;19681012;    5;   0.5;   1;   0;   0;eor
       3032;19681013;    5;   0.7;   1;   0;   0;eor
       3032;19681014;    5;   0.0;   1;   0;   0;eor
       3032;19681015;    5;   3.9;   1;   0;   0;eor
       3032;19681016;    5;   8.3;   1;   0;   0;eor
       3032;19681017;    5;   6.4;   1;   0;   0;eor
       3032;19681018;    5;   0.0;   0;   0;   0;eor
       3032;19681019;    5;   0.0;   0;   0;   0;eor
       3032;19681020;    5;   0.0;   0;   0;   0;eor
       3032;19681021;    5;   0.0;   0;   0;   0;eor
       3032;19681022;    5;   0.2;   1;   0;   0;eor
       3032;19681023;    5;   0.1;   1;   0;   0;eor
       3032;19681024;    5;   0.1;   1;   0;   0;eor
       3032;19681025;    5;   0.0;   0;   0;   0;eor
       3032;19681026;    5;   0.0;   1;   0;   0;eor
       3032;19681027;    5;   0.0;   1;   0;   0;eor
       3032;19681028;    5;   8.1;   1;   0;   0;eor
       3032;19681029;    5;   5.3;   1;   0;   0;eor
       3032;19681030;    5;   0.1;   1;   0;   0;eor
       3032;19681031;    5;   4.8;   1;   0;   0;eor
       3032;19681101;    5;   4.2;   1;   0;   0;eor
       3032;19681102;    5;   1.9;   1;   0;   0;eor
       3032;19681103;    5;  44.0;   1;   0;   0;eor
       3032;19681104;    5;   0.1;   1;   0;   0;eor
       3032;19681105;    5;   0.0;   0;   0;   0;eor
       3032;19681106;    5;   0.0;   0;   0;   0;eor
       3032;19681107;    5;   2.1;   1;   0;   0;eor
       3032;19681108;    5;   0.3;   1;   0;   0;eor
       3032;19681109;    5;   1.4;   1;   0;   0;eor
       3032;19681110;    5;   0.1;   1;   0;   0;eor
       3032;19681111;    5;   0.0;   0;   0;   0;eor
       3032;19681112;    5;   0.0;   0;   0;   0;eor
       3032;19681113;    5;   0.0;   1;   0;   0;eor
       3032;19681114;    5;   0.0;   0;   0;   0;eor
       3032;19681115;    5;   0.0;   0;   0;   0;eor
       3032;19681116;    5;   0.0;   1;   0;   0;eor
       3032;19681117;    5;   1.2;   1;   0;   0;eor
       3032;19681118;    5;   0.6;   1;   0;   0;eor
       3032;19681119;    5;   2.8;   1;   0;   0;eor
       3032;19681120;    5;   0.7;   1;   0;   0;eor
       3032;19681121;    5;   0.0;   0;   0;   0;eor
       3032;19681122;    5;   0.0;   1;   0;   0;eor
       3032;19681123;    5;   6.9;   1;   0;   0;eor
       3032;19681124;    5;   4.2;   1;   0;   0;eor
       3032;19681125;    5;   0.8;   1;   0;   0;eor
       3032;19681126;    5;  11.6;   1;   0;   0;eor
       3032;19681127;    5;   0.2;   1;   0;   0;eor
       3032;19681128;    5;   0.3;   1;   0;   0;eor
       3032;19681129;    5;   5.5;   1;   0;   0;eor
       3032;19681130;    5;   0.4;   1;   0;   0;eor
       3032;19681201;    5;   0.0;   0;   0;   0;eor
       3032;19681202;    5;   0.0;   1;   0;   0;eor
       3032;19681203;    5;   0.0;   1;   0;   0;eor
       3032;19681204;    5;   0.0;   0;   0;   0;eor
       3032;19681205;    5;   0.0;   1;   0;   0;eor
       3032;19681206;    5;   0.0;   1;   0;   0;eor
       3032;19681207;    5;   0.0;   1;   0;   0;eor
       3032;19681208;    5;   0.0;   1;   0;   0;eor
       3032;19681209;    5;   0.0;   0;   0;   0;eor
       3032;19681210;    5;   0.0;   0;   0;   0;eor
       3032;19681211;    5;   0.0;   0;   0;   0;eor
       3032;19681212;    5;   0.0;   0;   0;   0;eor
       3032;19681213;    5;   0.0;   0;   0;   0;eor
       3032;19681214;    5;   0.0;   0;   0;   0;eor
       3032;19681215;    5;   0.0;   7;   0;   0;eor
       3032;19681216;    5;   0.5;   8;   0;   0;eor
       3032;19681217;    5;   0.0;   0;   1;   1;eor
       3032;19681218;    5;   0.0;   0;   0;   0;eor
       3032;19681219;    5;   0.0;   0;   0;   0;eor
       3032;19681220;    5;   4.3;   8;   0;   0;eor
       3032;19681221;    5;   1.8;   1;   0;   0;eor
       3032;19681222;    5;   3.8;   1;   0;   0;eor
       3032;19681223;    5;   2.1;   1;   0;   0;eor
       3032;19681224;    5;   0.6;   1;   0;   0;eor
       3032;19681225;    5;   0.4;   7;   0;   0;eor
       3032;19681226;    5;   0.0;   7;   0;   0;eor
       3032;19681227;    5;   0.0;   7;   0;   0;eor
       3032;19681228;    5;   0.0;   7;   0;   0;eor
       3032;19681229;    5;   0.0;   0;   0;   0;eor
       3032;19681230;    5;   9.4;   8;   0;   0;eor
       3032;19681231;    5;   4.6;   7;   6;   6;eor
       3032;19690101;    5;  16.0;   8;  11;   8;eor
       3032;19690102;    5;   0.2;   1;   0;   0;eor
       3032;19690103;    5;   0.0;   8;   0;   0;eor
       3032;19690104;    5;   0.2;   7;   0;   0;eor
       3032;19690105;    5;   0.0;   0;   0;   0;eor
       3032;19690106;    5;   0.0;   7;   0;   0;eor
       3032;19690107;    5;   0.0;   7;   0;   0;eor
       3032;19690108;    5;   0.0;   0;   0;   0;eor
       3032;19690109;    5;   0.0;   0;   0;   0;eor
       3032;19690110;    5;   0.0;   7;   0;   0;eor
       3032;19690111;    5;   1.4;   8;   0;   0;eor
       3032;19690112;    5;   1.9;   1;   1;   1;eor
       3032;19690113;    5;   3.3;   1;   0;   0;eor
       3032;19690114;    5;   0.1;   1;   0;   0;eor
       3032;19690115;    5;   0.0;   0;   0;   0;eor
       3032;19690116;    5;   0.0;   0;   0;   0;eor
       3032;19690117;    5;   0.0;   0;   0;   0;eor
       3032;19690118;    5;   4.9;   8;   0;   0;eor
       3032;19690119;    5;   2.8;   1;   0;   0;eor
       3032;19690120;    5;   0.4;   1;   0;   0;eor
       3032;19690121;    5;  11.0;   8;   0;   0;eor
       3032;19690122;    5;   1.0;   1;   0;   0;eor
       3032;19690123;    5;   0.3;   1;   0;   0;eor
       3032;19690124;    5;   8.2;   1;   0;   0;eor
       3032;19690125;    5;   0.0;   1;   0;   0;eor
       3032;19690126;    5;   0.0;   0;   0;   0;eor
       3032;19690127;    5;   0.2;   1;   0;   0;eor
       3032;19690128;    5;   7.4;   1;   0;   0;eor
       3032;19690129;    5;   1.7;   1;   0;   0;eor
       3032;19690130;    5;   0.5;   8;   0;   0;eor
       3032;19690131;    5;   2.2;   8;   0;   0;eor
       3032;19690201;    5;   6.6;   8;   0;   0;eor
       3032;19690202;    5;   3.1;   8;   0;   0;eor
       3032;19690203;    5;   0.2;   7;   0;   0;eor
       3032;19690204;    5;   0.2;   1;   1;   1;eor
       3032;19690205;    5;   0.3;   1;   0;   0;eor
       3032;19690206;    5;   0.7;   7;   0;   0;eor
       3032;19690207;    5;   4.9;   8;   2;   2;eor
       3032;19690208;    5;   2.1;   7;   6;   4;eor
       3032;19690209;    5;   4.2;   7;   7;   1;eor
       3032;19690210;    5;   0.0;   0;  15;   9;eor
       3032;19690211;    5;   0.3;   7;  10;   0;eor
       3032;19690212;    5;   0.0;   0;  10;   0;eor
       3032;19690213;    5;   0.1;   7;   8;   0;eor
       3032;19690214;    5;   0.0;   0;   8;   0;eor
       3032;19690215;    5;   0.0;   0;   8;   0;eor
       3032;19690216;    5;   1.0;   7;   8;   0;eor
       3032;19690217;    5;   0.3;   7;  10;   2;eor
       3032;19690218;    5;   0.0;   0;   9;   0;eor
       3032;19690219;    5;   0.0;   0;   9;   0;eor
       3032;19690220;    5;   2.5;   8;   7;   0;eor
       3032;19690221;    5;   4.0;   1;  12;   5;eor
       3032;19690222;    5;   0.0;   0;   4;   0;eor
       3032;19690223;    5;   0.0;   0;   3;   0;eor
       3032;19690224;    5;   0.0;   0;   0;   0;eor
       3032;19690225;    5;   1.1;   7;   0;   0;eor
       3032;19690226;    5;   3.2;   7;   2;   2;eor
       3032;19690227;    5;   2.0;   7;   4;   2;eor
       3032;19690228;    5;   0.0;   7;   6;   2;eor
       3032;19690301;    5;   0.0;   0;   5;   0;eor
       3032;19690302;    5;   0.0;   0;   4;   0;eor
       3032;19690303;    5;   0.0;   0;   2;   0;eor
       3032;19690304;    5;   0.0;   0;   2;   0;eor
       3032;19690305;    5;   0.0;   0;   2;   0;eor
       3032;19690306;    5;   0.0;   0;   2;   0;eor
       3032;19690307;    5;   0.0;   0;   0;   0;eor
       3032;19690308;    5;   0.0;   8;   0;   0;eor
       3032;19690309;    5;   0.5;   7;   0;   0;eor
       3032;19690310;    5;   0.0;   0;   0;   0;eor
       3032;19690311;    5;   0.0;   0;   0;   0;eor
       3032;19690312;    5;   0.0;   0;   0;   0;eor
       3032;19690313;    5;   0.0;   7;   0;   0;eor
       3032;19690314;    5;   0.4;   7;   0;   0;eor
       3032;19690315;    5;   0.0;   0;   1;   1;eor
       3032;19690316;    5;   1.1;   7;   1;   0;eor
       3032;19690317;    5;   0.0;   0;   1;   0;eor
       3032;19690318;    5;   0.0;   0;   1;   0;eor
       3032;19690319;    5;   0.0;   0;   1;   0;eor
       3032;19690320;    5;   0.0;   0;   0;   0;eor
       3032;19690321;    5;   0.0;   0;   0;   0;eor
       3032;19690322;    5;   0.0;   0;   0;   0;eor
       3032;19690323;    5;   0.0;   0;   0;   0;eor
       3032;19690324;    5;   0.0;   0;   0;   0;eor
       3032;19690325;    5;   0.0;   0;   0;   0;eor
       3032;19690326;    5;   0.0;   0;   0;   0;eor
       3032;19690327;    5;   0.0;   0;   0;   0;eor
       3032;19690328;    5;   0.0;   0;   0;   0;eor
       3032;19690329;    5;   1.0;   8;   0;   0;eor
       3032;19690330;    5;   4.9;   1;   0;   0;eor
       3032;19690331;    5;   0.4;   1;   0;   0;eor
       3032;19690401;    5;   0.0;   0;   0;   0;eor
       3032;19690402;    5;   0.0;   0;   0;   0;eor
       3032;19690403;    5;   0.0;   0;   0;   0;eor
       3032;19690404;    5;   0.0;   0;   0;   0;eor
       3032;19690405;    5;   0.0;   0;   0;   0;eor
       3032;19690406;    5;   0.0;   0;   0;   0;eor
       3032;19690407;    5;   0.0;   0;   0;   0;eor
       3032;19690408;    5;   0.0;   0;   0;   0;eor
       3032;19690409;    5;   0.0;   0;   0;   0;eor
       3032;19690410;    5;   1.0;   1;   0;   0;eor
       3032;19690411;    5;   1.4;   1;   0;   0;eor
       3032;19690412;    5;   1.1;   1;   0;   0;eor
       3032;19690413;    5;   0.9;   8;   0;   0;eor
